x,y,reward,collision
8.79,-0.77,5.82,
9.49,-1.10,5.59,
10.12,-1.51,5.65,
10.70,-1.99,5.77,
11.28,-2.48,5.59,
11.78,-3.05,5.67,
12.18,-3.69,5.55,
12.47,-4.36,5.31,
12.71,-5.07,5.87,
12.97,-5.82,6.13,
13.27,-6.59,6.53,
13.49,-6.64,-0.41,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,0.02,0.90,
0.25,0.04,1.36,
0.45,0.03,1.76,
0.71,0.02,2.18,
1.02,0.02,2.57,
1.38,0.01,2.75,
1.74,0.01,2.86,
2.14,0.00,3.26,
2.59,0.01,3.65,
3.10,-0.04,4.00,
3.64,-0.15,4.30,
4.19,-0.37,4.64,
4.76,-0.68,5.03,
5.35,-1.07,5.67,
5.98,-1.52,6.18,
6.62,-2.05,6.48,
7.31,-2.53,6.09,
8.01,-2.96,6.21,
8.69,-3.43,6.21,
9.32,-3.95,6.00,
9.90,-4.53,6.20,
10.53,-5.07,6.20,
11.22,-5.55,6.29,
11.95,-5.95,6.44,
12.78,-6.23,6.72,
13.61,-6.53,6.94,
14.49,-6.88,6.95,
15.39,-7.21,7.26,
16.17,-7.45,4.84,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,-0.00,0.00,
0.02,0.00,0.47,
0.11,0.01,0.93,
0.25,0.01,1.37,
0.46,-0.00,1.78,
0.71,-0.02,2.20,
1.02,0.01,2.56,
1.37,0.09,2.68,
1.71,0.21,2.71,
2.06,0.40,3.14,
2.43,0.66,3.60,
2.85,0.98,4.13,
3.31,1.32,4.53,
3.79,1.73,4.96,
4.32,2.15,5.50,
4.85,2.67,-0.35,Street_Sign_7
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,0.00,0.48,
0.11,-0.01,0.92,
0.25,-0.01,1.36,
0.45,-0.02,1.77,
0.71,-0.03,2.20,
1.02,-0.04,2.62,
1.39,-0.05,2.78,
1.75,-0.12,2.84,
2.14,-0.21,3.29,
2.59,-0.29,3.70,
3.09,-0.42,4.04,
3.62,-0.61,4.47,
4.21,-0.80,4.86,
4.82,-1.06,5.22,
5.41,-1.45,5.53,
6.02,-1.95,6.14,
6.68,-2.45,6.19,
7.36,-2.93,6.13,
8.01,-3.41,5.90,
8.68,-3.88,6.32,
9.33,-4.45,6.44,
9.97,-5.06,6.56,
10.63,-5.68,6.41,
11.23,-6.29,6.59,
11.85,-6.88,-0.33,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.47,
0.11,0.02,0.93,
0.25,0.03,1.35,
0.45,0.04,1.78,
0.71,0.02,2.16,
1.02,-0.01,2.59,
1.38,-0.01,2.75,
1.74,0.00,2.87,
2.14,0.00,3.28,
2.60,0.05,3.64,
3.10,0.13,4.06,
3.66,0.20,4.45,
4.26,0.30,4.86,
4.93,0.39,5.33,
5.65,0.46,5.87,
6.45,0.52,6.37,
7.27,0.61,6.22,
8.09,0.69,6.03,
8.87,0.77,5.84,
9.64,0.85,5.77,
10.40,0.91,5.53,
11.15,0.94,5.64,
11.91,0.97,5.70,
12.67,0.97,5.75,
13.42,1.05,5.64,
14.16,1.21,5.68,
14.87,1.50,5.88,
15.57,1.87,5.98,
16.29,2.22,6.09,
17.06,2.56,6.15,
17.80,2.96,6.58,
18.56,3.45,6.93,
19.35,3.93,7.16,
20.12,4.50,7.23,
20.70,4.90,0.89,Hedge_25
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.00,0.48,
0.11,-0.01,0.92,
0.25,-0.04,1.32,
0.45,-0.08,1.79,
0.70,-0.11,2.18,
1.01,-0.16,2.58,
1.37,-0.17,2.72,
1.73,-0.15,2.86,
2.13,-0.17,3.27,
2.59,-0.14,3.62,
3.08,-0.04,3.94,
3.61,0.12,4.42,
4.20,0.29,4.80,
4.83,0.51,5.28,
5.52,0.72,5.81,
6.29,0.92,6.34,
7.09,1.10,6.18,
7.88,1.31,6.03,
8.62,1.59,5.82,
9.31,1.91,5.66,
10.01,2.20,5.74,
10.71,2.51,5.82,
11.41,2.84,5.85,
12.15,3.18,6.22,
12.90,3.53,6.12,
13.67,3.86,6.47,
14.45,4.23,6.62,
15.24,4.62,6.95,
16.08,5.06,5.22,Hedge_26
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.46,
0.11,-0.02,0.94,
0.25,-0.02,1.36,
0.46,-0.01,1.79,
0.71,-0.04,2.17,
1.01,-0.11,2.51,
1.34,-0.25,2.65,
1.66,-0.43,2.76,
1.99,-0.66,3.21,
2.34,-0.96,3.66,
2.70,-1.34,4.11,
3.06,-1.81,4.54,
3.39,-2.35,4.96,
3.69,-2.98,5.60,
4.06,-3.64,5.96,
4.49,-4.34,6.29,
4.96,-5.04,6.20,
5.43,-5.75,6.33,
5.92,-6.42,6.26,
6.41,-7.09,6.17,
6.58,-7.35,-0.76,Wall_Low_End_82
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.00,0.93,
0.25,-0.01,1.35,
0.45,-0.03,1.78,
0.71,-0.02,2.20,
1.02,-0.02,2.59,
1.38,0.03,2.72,
1.73,0.13,2.72,
2.08,0.30,3.13,
2.48,0.52,3.67,
2.94,0.76,4.08,
3.43,1.05,4.51,
3.99,1.31,4.84,
4.60,1.57,5.29,
5.27,1.85,5.80,
6.02,2.08,6.10,
6.83,2.26,6.27,
7.64,2.46,5.99,
8.43,2.56,6.08,
9.23,2.56,5.86,
10.03,2.47,6.10,
10.85,2.40,6.09,
11.65,2.35,6.12,
12.45,2.21,5.83,
13.20,1.96,5.82,
13.90,1.59,5.91,
14.55,1.15,6.04,
15.21,0.69,6.05,
15.79,0.14,5.96,
16.27,-0.50,5.89,
16.64,-1.20,5.91,
16.92,-1.95,6.00,
17.08,-2.74,5.99,
17.12,-3.54,6.06,
17.08,-4.37,6.32,
17.07,-5.23,6.16,
17.10,-6.06,6.16,
17.09,-6.88,-1.97,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.45,
0.11,-0.05,0.96,
0.25,-0.08,1.37,
0.46,-0.13,1.83,
0.72,-0.17,2.23,
1.02,-0.25,2.59,
1.36,-0.40,2.69,
1.68,-0.57,2.92,
2.05,-0.75,3.31,
2.46,-0.98,3.76,
2.93,-1.21,4.16,
3.42,-1.51,4.50,
3.93,-1.87,4.93,
4.49,-2.25,5.47,
5.06,-2.72,5.63,
5.63,-3.27,6.35,
6.28,-3.80,6.14,
6.97,-4.23,6.17,
7.72,-4.63,6.18,
8.43,-5.06,6.29,
9.15,-5.51,6.05,
9.86,-5.89,6.36,
10.64,-6.23,6.54,
11.43,-6.57,6.78,
12.28,-6.94,6.97,
13.14,-7.29,7.05,
13.95,-7.49,6.00,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.00,0.92,
0.25,-0.00,1.35,
0.45,-0.03,1.74,
0.70,-0.07,2.18,
1.01,-0.09,2.61,
1.37,-0.10,2.77,
1.74,-0.10,2.89,
2.14,-0.15,3.27,
2.59,-0.26,3.60,
3.05,-0.45,3.93,
3.53,-0.73,4.35,
4.02,-1.10,4.77,
4.53,-1.54,5.33,
5.07,-2.04,5.74,
5.62,-2.63,6.27,
6.25,-3.19,6.37,
6.93,-3.68,6.12,
7.65,-4.04,5.94,
8.41,-4.28,5.83,
9.21,-4.43,5.89,
10.03,-4.46,6.52,
10.89,-4.54,6.38,
11.75,-4.66,6.46,
12.61,-4.84,6.38,
13.40,-5.10,6.35,
14.24,-5.31,6.48,
15.12,-5.49,6.85,
16.02,-5.71,7.08,
16.97,-5.90,7.32,
17.92,-6.08,7.27,
18.86,-6.32,7.11,
19.74,-6.63,7.26,
20.58,-7.11,7.16,
20.85,-7.14,0.14,Wall_Low_41
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.47,
0.11,-0.02,0.93,
0.25,-0.03,1.35,
0.45,-0.07,1.74,
0.69,-0.16,2.08,
0.97,-0.30,2.51,
1.28,-0.50,2.73,
1.59,-0.71,3.00,
1.95,-0.93,3.40,
2.32,-1.23,3.72,
2.68,-1.62,4.11,
3.02,-2.09,4.54,
3.36,-2.63,5.04,
3.75,-3.20,5.56,
4.21,-3.80,5.93,
4.69,-4.46,6.17,
5.25,-5.09,6.19,
5.86,-5.64,6.03,
6.54,-6.11,6.26,
7.18,-6.61,6.14,
7.69,-6.97,0.32,Wall_Low_End_82
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.48,
0.11,0.00,0.92,
0.25,0.01,1.36,
0.45,0.01,1.77,
0.71,0.02,2.17,
1.02,-0.02,2.53,
1.37,-0.07,2.76,
1.73,-0.11,2.87,
2.13,-0.19,3.22,
2.56,-0.32,3.67,
3.06,-0.43,4.08,
3.61,-0.57,4.47,
4.21,-0.70,4.86,
4.85,-0.90,5.25,
5.49,-1.20,5.57,
6.15,-1.61,6.28,
6.86,-2.06,6.12,
7.52,-2.55,6.14,
8.19,-3.02,6.20,
8.81,-3.54,5.81,
9.37,-4.09,5.66,
9.94,-4.59,5.75,
10.58,-5.05,6.12,
11.33,-5.43,6.18,
12.10,-5.70,6.43,
12.96,-5.87,6.79,
13.85,-6.07,6.92,
14.73,-6.35,7.01,
15.57,-6.72,6.94,
16.37,-7.23,0.10,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.45,
0.10,-0.05,0.90,
0.24,-0.13,1.35,
0.43,-0.22,1.88,
0.70,-0.28,2.28,
1.02,-0.29,2.63,
1.39,-0.26,2.73,
1.75,-0.20,2.95,
2.17,-0.14,3.34,
2.62,-0.03,3.67,
3.11,0.15,4.16,
3.65,0.34,4.55,
4.24,0.58,4.97,
4.89,0.79,5.48,
5.60,0.99,5.69,
6.36,1.22,6.37,
7.18,1.40,6.24,
7.99,1.47,6.12,
8.81,1.46,6.12,
9.60,1.47,5.94,
10.39,1.51,5.75,
11.17,1.53,5.65,
11.94,1.53,5.87,
12.72,1.54,5.86,
13.50,1.55,5.94,
14.28,1.54,5.81,
15.06,1.45,5.97,
15.82,1.25,5.83,
16.54,0.93,5.97,
17.23,0.52,6.20,
17.93,0.08,6.16,
18.56,-0.45,6.11,
19.12,-1.06,6.39,
19.67,-1.70,6.22,
20.18,-2.39,6.31,
20.42,-2.61,-1.36,Car_59
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,0.01,0.91,
0.25,0.02,1.36,
0.45,0.03,1.77,
0.71,0.05,2.19,
1.02,0.06,2.61,
1.38,0.07,2.80,
1.75,0.09,2.90,
2.16,0.13,3.31,
2.62,0.12,3.67,
3.12,0.05,4.00,
3.65,-0.10,4.32,
4.22,-0.33,4.81,
4.83,-0.60,5.25,
5.48,-0.92,5.70,
6.20,-1.25,6.38,
6.93,-1.68,6.22,
7.61,-2.15,6.19,
8.32,-2.56,6.21,
9.06,-2.94,6.15,
9.77,-3.34,6.07,
10.46,-3.75,5.98,
11.13,-4.17,5.88,
11.82,-4.59,6.03,
12.51,-5.03,6.33,
13.26,-5.51,6.58,
13.98,-6.01,6.93,
14.79,-6.48,7.10,
15.63,-6.89,7.10,
16.31,-7.21,0.06,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.02,0.90,
0.25,-0.04,1.36,
0.45,-0.05,1.77,
0.71,-0.08,2.19,
1.02,-0.08,2.58,
1.37,-0.05,2.71,
1.74,0.01,2.88,
2.14,0.02,3.27,
2.59,-0.02,3.61,
3.09,-0.10,4.05,
3.65,-0.17,4.44,
4.24,-0.30,4.76,
4.87,-0.50,5.27,
5.56,-0.66,5.63,
6.33,-0.79,6.25,
7.14,-0.93,6.02,
7.95,-0.99,6.20,
8.78,-0.94,6.22,
9.58,-0.75,6.02,
10.34,-0.48,6.14,
11.11,-0.23,6.09,
11.87,0.02,5.83,
12.61,0.28,5.84,
13.35,0.53,5.90,
14.09,0.80,5.86,
14.84,0.99,5.96,
15.62,1.13,5.87,
16.40,1.33,5.88,
17.15,1.61,6.15,
17.90,1.95,6.18,
18.65,2.29,5.89,
19.36,2.65,6.09,
20.08,3.03,6.07,
20.74,3.47,5.70,
21.36,3.95,6.01,
22.03,4.41,6.46,
22.79,4.82,6.62,
23.52,5.14,3.60,Hedge_25
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.01,0.91,
0.25,-0.03,1.36,
0.45,-0.03,1.77,
0.71,-0.02,2.19,
1.02,-0.05,2.56,
1.36,-0.13,2.67,
1.70,-0.26,2.70,
2.04,-0.46,3.14,
2.41,-0.72,3.60,
2.80,-1.06,4.05,
3.19,-1.48,4.48,
3.57,-1.99,4.90,
3.90,-2.58,5.34,
4.20,-3.27,5.91,
4.56,-4.00,6.39,
5.02,-4.71,6.37,
5.53,-5.41,6.11,
5.99,-6.08,6.26,
6.46,-6.74,6.09,
6.79,-7.18,-0.92,Wall_Low_End_82
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.01,0.92,
0.25,-0.02,1.35,
0.45,0.00,1.75,
0.70,0.07,2.11,
1.00,0.16,2.59,
1.35,0.21,2.75,
1.72,0.25,2.87,
2.11,0.30,3.26,
2.57,0.35,3.66,
3.06,0.45,4.01,
3.60,0.60,4.42,
4.19,0.75,4.81,
4.81,0.96,5.16,
5.43,1.28,5.45,
6.07,1.72,6.18,
6.73,2.20,6.17,
7.34,2.79,6.19,
7.85,3.43,6.13,
8.28,4.15,6.31,
8.53,4.43,-0.70,Hedge_27
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,-0.00,0.00,
0.02,0.01,0.45,
0.11,0.04,0.96,
0.26,0.06,1.39,
0.46,0.04,1.79,
0.72,-0.02,2.15,
1.01,-0.13,2.51,
1.33,-0.29,2.73,
1.65,-0.49,2.86,
2.00,-0.73,3.40,
2.42,-0.96,3.82,
2.90,-1.18,4.20,
3.43,-1.40,4.59,
4.01,-1.66,5.00,
4.63,-1.95,5.52,
5.29,-2.30,5.75,
6.01,-2.66,6.12,
6.74,-3.04,6.12,
7.46,-3.45,6.27,
8.20,-3.83,6.16,
8.91,-4.23,6.12,
9.58,-4.71,6.02,
10.23,-5.23,6.21,
10.90,-5.73,6.44,
11.65,-6.17,6.47,
12.43,-6.54,6.47,
13.19,-6.93,6.42,
13.91,-7.24,4.41,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.00,0.48,
0.11,0.00,0.93,
0.25,0.01,1.35,
0.45,0.05,1.74,
0.70,0.13,2.09,
0.97,0.28,2.51,
1.29,0.47,2.73,
1.59,0.69,2.87,
1.90,0.97,3.31,
2.24,1.31,3.85,
2.63,1.69,4.25,
3.00,2.14,4.56,
3.33,2.68,4.92,
3.63,3.30,5.55,
3.95,3.99,5.85,
4.21,4.74,6.02,
4.18,5.08,-1.20,Birch_4
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,0.00,0.92,
0.25,0.00,1.34,
0.45,0.01,1.78,
0.71,0.02,2.18,
1.01,0.08,2.54,
1.36,0.16,2.78,
1.73,0.21,2.88,
2.13,0.28,3.29,
2.58,0.34,3.72,
3.10,0.39,4.11,
3.66,0.43,4.52,
4.28,0.50,4.89,
4.95,0.59,5.35,
5.67,0.71,5.89,
6.46,0.85,6.24,
7.27,0.98,6.21,
8.07,1.17,6.11,
8.81,1.46,5.89,
9.49,1.85,5.77,
10.10,2.31,5.54,
10.74,2.75,5.73,
11.42,3.13,5.82,
12.13,3.46,5.96,
12.87,3.82,6.08,
13.56,4.27,6.35,
14.19,4.82,3.37,Hedge_26
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.48,
0.11,-0.01,0.92,
0.25,-0.01,1.36,
0.46,-0.02,1.80,
0.71,-0.01,2.20,
1.03,0.01,2.60,
1.39,-0.02,2.74,
1.74,-0.09,2.77,
2.11,-0.24,3.12,
2.52,-0.43,3.66,
2.99,-0.64,4.06,
3.49,-0.90,4.50,
4.05,-1.17,4.89,
4.65,-1.47,5.36,
5.30,-1.80,5.91,
5.98,-2.23,6.09,
6.60,-2.76,6.13,
7.12,-3.38,6.08,
7.58,-4.07,6.38,
8.08,-4.79,6.63,
8.68,-5.46,6.72,
9.29,-6.09,6.87,
9.94,-6.75,6.82,
10.23,-6.78,0.24,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.45,
0.10,-0.06,0.91,
0.25,-0.12,1.43,
0.45,-0.17,1.82,
0.70,-0.28,2.17,
0.97,-0.46,2.59,
1.29,-0.66,2.92,
1.64,-0.83,3.07,
2.03,-1.01,3.47,
2.45,-1.25,3.82,
2.86,-1.57,4.12,
3.28,-1.98,4.60,
3.75,-2.40,4.98,
4.27,-2.85,5.51,
4.78,-3.39,5.65,
5.28,-4.01,6.38,
5.85,-4.63,6.27,
6.44,-5.24,6.19,
7.05,-5.83,6.40,
7.71,-6.38,6.51,
8.42,-6.86,6.54,
8.84,-7.01,-0.05,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.47,
0.11,0.02,0.93,
0.25,0.01,1.35,
0.45,-0.04,1.73,
0.70,-0.10,2.20,
1.01,-0.12,2.57,
1.37,-0.09,2.70,
1.73,-0.05,2.87,
2.13,-0.05,3.25,
2.59,-0.07,3.66,
3.09,-0.07,4.06,
3.65,-0.10,4.47,
4.27,-0.13,4.85,
4.94,-0.18,5.32,
5.66,-0.22,5.92,
6.46,-0.24,6.26,
7.29,-0.24,6.31,
8.10,-0.30,5.98,
8.90,-0.41,5.91,
9.68,-0.49,5.88,
10.45,-0.58,5.60,
11.20,-0.59,5.72,
11.96,-0.56,5.65,
12.71,-0.60,5.64,
13.47,-0.67,5.76,
14.24,-0.66,5.71,
15.01,-0.62,5.95,
15.80,-0.60,5.85,
16.59,-0.57,6.12,
17.40,-0.57,5.97,
18.22,-0.58,6.15,
19.03,-0.67,5.92,
19.85,-0.83,6.51,
20.74,-0.94,7.08,
21.69,-0.97,7.37,
22.68,-0.87,7.55,
23.67,-0.62,7.87,
24.69,-0.31,8.05,
25.67,0.14,7.98,
26.58,0.71,7.98,
27.43,1.32,7.68,
28.15,2.03,7.36,
28.77,2.81,7.33,
29.38,3.59,7.26,
29.94,4.36,7.18,
30.15,4.39,-0.73,Hedge_30
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,0.01,0.45,
0.10,0.06,0.91,
0.24,0.13,1.36,
0.44,0.22,1.89,
0.69,0.32,2.28,
1.00,0.44,2.72,
1.36,0.55,2.89,
1.71,0.70,2.94,
2.09,0.89,3.40,
2.52,1.07,3.80,
2.98,1.32,4.15,
3.45,1.66,4.44,
3.89,2.09,4.80,
4.30,2.61,5.23,
4.42,2.86,-1.04,Street_Sign_7
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.46,
0.10,0.05,0.89,
0.24,0.11,1.41,
0.45,0.13,1.82,
0.71,0.15,2.25,
1.03,0.19,2.63,
1.39,0.24,2.82,
1.76,0.25,2.89,
2.17,0.21,3.23,
2.61,0.09,3.58,
3.08,-0.11,4.01,
3.59,-0.37,4.53,
4.16,-0.62,4.90,
4.79,-0.86,5.35,
5.45,-1.18,5.81,
6.10,-1.62,6.11,
6.73,-2.16,6.32,
7.36,-2.72,6.11,
7.89,-3.32,5.92,
8.34,-3.97,5.88,
8.79,-4.64,5.96,
9.21,-5.34,6.09,
9.69,-6.02,6.36,
10.20,-6.70,6.67,
10.44,-6.72,-0.26,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.48,
0.11,0.00,0.92,
0.25,0.01,1.35,
0.45,-0.02,1.74,
0.70,-0.10,2.09,
0.98,-0.23,2.48,
1.30,-0.39,2.82,
1.66,-0.51,2.94,
2.06,-0.61,3.34,
2.50,-0.75,3.76,
3.00,-0.90,4.15,
3.53,-1.12,4.48,
4.06,-1.43,4.77,
4.59,-1.82,5.31,
5.19,-2.23,5.76,
5.89,-2.60,6.12,
6.63,-2.95,6.24,
7.37,-3.33,6.15,
8.11,-3.69,6.36,
8.85,-4.07,6.17,
9.57,-4.48,5.97,
10.27,-4.88,6.00,
10.98,-5.28,5.93,
11.67,-5.69,6.15,
12.41,-6.09,6.42,
13.17,-6.51,6.79,
13.95,-6.95,6.99,
14.41,-7.10,0.08,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,0.01,0.92,
0.25,-0.01,1.34,
0.45,-0.07,1.71,
0.69,-0.14,2.20,
1.00,-0.21,2.59,
1.34,-0.33,2.71,
1.66,-0.50,2.74,
1.99,-0.73,3.18,
2.35,-1.02,3.72,
2.78,-1.30,4.09,
3.27,-1.58,4.48,
3.78,-1.93,4.82,
4.31,-2.34,5.30,
4.91,-2.73,5.78,
5.59,-3.15,6.31,
6.29,-3.61,6.09,
7.00,-4.05,6.39,
7.74,-4.49,6.51,
8.48,-4.95,6.55,
9.24,-5.40,6.88,
10.07,-5.79,6.82,
10.95,-6.05,6.82,
11.86,-6.20,7.00,
12.78,-6.34,7.13,
13.70,-6.54,7.20,
14.61,-6.81,7.08,
15.46,-7.20,6.84,
15.88,-7.30,-0.44,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.46,
0.11,-0.02,0.94,
0.25,-0.04,1.35,
0.45,-0.06,1.78,
0.71,-0.04,2.16,
1.01,0.02,2.50,
1.36,0.11,2.78,
1.73,0.16,2.89,
2.13,0.19,3.32,
2.59,0.23,3.74,
3.11,0.26,4.13,
3.68,0.28,4.54,
4.30,0.30,4.92,
4.98,0.26,5.29,
5.70,0.17,5.75,
6.49,0.13,6.31,
7.32,0.16,6.16,
8.14,0.25,6.26,
8.95,0.32,6.14,
9.75,0.36,5.90,
10.53,0.32,5.61,
11.28,0.18,5.60,
11.99,-0.09,5.68,
12.65,-0.45,5.54,
13.25,-0.91,5.62,
13.79,-1.45,5.72,
14.27,-2.04,5.77,
14.79,-2.62,5.94,
15.39,-3.15,6.14,
16.03,-3.65,6.10,
16.67,-4.17,6.30,
17.35,-4.69,6.48,
18.06,-5.22,6.89,
18.84,-5.69,6.96,
19.70,-6.13,6.79,Car_59
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,0.02,0.90,
0.24,0.07,1.29,
0.43,0.15,1.81,
0.69,0.20,2.22,
1.01,0.24,2.63,
