x,y,reward,collision
5.46,126.69,287.74,
5.79,127.74,288.84,
6.18,128.77,289.94,
6.51,130.04,291.25,
6.64,131.12,292.34,
6.83,132.20,293.44,
7.15,133.25,294.53,
7.60,134.48,295.84,(null)
-0.00,0.30,134.39,
-0.01,0.58,134.67,
-0.05,1.03,135.12,
-0.00,1.48,135.57,
0.10,1.93,136.04,
0.24,2.58,136.70,
0.31,3.22,137.35,
0.49,4.08,138.22,
0.77,4.84,139.04,
1.17,5.65,139.94,
1.77,6.45,140.93,
2.53,7.18,141.99,
3.41,8.12,143.28,
3.94,8.82,144.16,
4.74,9.88,145.49,
5.44,10.96,146.77,
6.07,11.80,147.83,
6.66,12.67,148.87,
7.47,13.59,150.11,
8.26,14.24,151.12,
9.05,14.90,152.15,
10.04,15.62,153.38,
10.85,16.26,154.41,
11.86,16.99,155.66,
12.78,17.85,156.91,
13.45,18.65,157.96,
14.04,19.52,159.01,
14.50,20.70,160.27,
14.70,21.74,161.34,
14.92,22.80,162.41,
15.21,24.07,163.72,
15.43,25.14,164.81,
15.62,26.44,166.13,
15.87,27.75,167.46,
16.18,28.82,168.57,
16.43,29.90,169.68,
16.70,31.22,171.03,
16.83,32.33,172.15,
17.13,33.64,173.49,
17.54,34.92,174.83,
17.84,36.00,175.95,
18.08,37.09,177.07,
18.35,38.17,178.18,
18.63,39.47,179.51,
18.94,40.54,180.63,
19.23,41.83,181.96,
19.50,43.14,183.29,
19.66,44.46,184.62,
19.81,45.56,185.73,
19.94,46.65,186.83,
19.93,47.97,188.15,
19.73,49.04,189.24,
19.52,50.11,190.33,
19.08,51.34,191.63,
18.54,52.28,192.72,
17.84,53.38,194.02,
17.16,54.23,195.11,
16.48,55.09,196.20,
15.75,55.90,197.29,
14.99,56.97,198.61,
14.48,57.94,199.71,
13.79,59.07,201.03,
12.93,60.05,202.33,
12.08,60.71,203.41,
11.04,61.52,204.72,
9.93,62.20,206.03,
8.95,62.70,207.13,
8.02,63.30,208.23,
7.01,64.14,209.55,
6.22,64.91,210.65,
5.35,65.60,211.76,
4.21,66.26,213.08,
3.17,66.63,214.18,
2.13,67.00,215.28,
0.90,67.50,216.61,
-0.08,68.00,217.71,
-1.32,68.47,219.04,
-2.39,68.71,220.13,
-3.67,69.04,221.46,
-4.73,69.32,222.55,
-6.00,69.69,223.87,
-7.22,70.17,225.19,
-8.28,70.53,226.30,
-9.35,70.76,227.40,
-10.45,70.84,228.50,
-11.77,70.84,229.83,
-13.09,70.99,231.15,
-14.16,71.26,232.25,
-15.16,71.69,233.34,
-16.17,72.13,234.44,
-17.34,72.74,235.77,
-18.37,73.13,236.86,
-19.65,73.35,238.17,
-20.75,73.32,239.26,
-21.85,73.31,240.37,
-23.18,73.36,241.70,
-24.28,73.52,242.81,
-25.57,73.80,244.13,
-26.67,73.97,245.25,
-27.96,74.29,246.57,
-29.18,74.78,247.89,
-30.17,75.27,248.99,
-31.20,75.65,250.09,
-32.48,75.97,251.41,
-33.53,76.29,252.50,
-34.73,76.81,253.82,
-35.68,77.36,254.91,
-36.59,77.97,256.01,
-37.73,78.64,257.33,
-38.68,79.21,258.43,
-39.61,79.79,259.54,
-40.71,80.56,260.88,
-41.68,81.09,261.98,
-42.69,81.55,263.09,
-43.88,82.15,264.42,
-44.91,82.52,265.52,
-45.98,82.79,266.62,
-47.28,83.03,267.94,
-48.35,83.31,269.05,
-49.64,83.61,270.37,
-50.94,83.83,271.69,
-51.99,84.13,272.79,
-53.00,84.57,273.88,
-54.24,85.00,275.19,
-55.30,85.25,276.28,
-56.34,85.58,277.38,
-57.55,86.09,278.70,
-58.58,86.50,279.80,
-59.80,87.00,281.12,
-60.98,87.58,282.44,
-62.01,88.00,283.55,
-63.24,88.54,284.89,
-64.39,89.23,286.22,
-65.29,89.87,287.33,
-66.38,90.64,288.67,
-67.39,91.50,290.00,
-68.29,92.16,291.11,
-69.12,92.89,292.22,
-70.02,93.87,293.55,
-70.97,94.81,294.89,
-71.83,95.52,296.00,
-72.76,96.47,297.33,
-73.46,97.33,298.44,
-74.36,98.32,299.77,
-75.09,99.16,300.88,
-75.81,100.26,302.20,
-76.24,101.26,303.29,
-76.71,102.26,304.39,
-77.37,103.40,305.71,
-77.88,104.38,306.82,
-78.32,105.39,307.92,
-78.84,106.60,309.24,
-79.14,107.65,310.33,
-79.27,108.95,311.64,
-79.28,110.05,312.73,
-79.22,111.14,313.82,
-79.19,112.46,315.14,
-79.04,113.54,316.24,
-78.74,114.59,317.33,
-78.49,115.67,318.44,
-78.33,116.75,319.53,
-78.03,118.03,320.85,
-77.62,119.29,322.17,
-77.32,120.34,323.26,
-77.04,121.62,324.58,
-76.73,122.68,325.68,
-76.44,123.96,326.99,
-76.03,125.22,328.31,
-75.55,126.19,329.40,
-74.78,127.26,330.71,
-73.89,128.22,332.02,
-73.01,128.87,333.12,
-71.91,129.61,334.44,
-70.93,130.12,335.55,
-69.78,130.79,336.88,
-68.57,131.33,338.21,
-67.50,131.61,339.31,
-66.45,131.95,340.42,
-65.25,132.52,341.74,
-64.33,133.11,342.83,
-63.52,133.83,343.92,
-62.52,134.69,345.23,(null)
-0.00,0.30,148.22,
-0.00,0.58,148.50,
-0.01,1.04,148.95,
-0.09,1.49,149.41,
-0.23,2.05,149.99,
-0.41,2.60,150.57,
-0.64,3.23,151.24,
-0.88,4.11,152.15,
-1.04,4.94,152.99,
-1.27,5.84,153.93,
-1.53,7.06,155.17,
-1.62,8.10,156.22,
-1.59,9.39,157.51,
-1.48,10.45,158.58,
-1.45,11.70,159.83,
-1.38,12.93,161.06,
-1.41,13.95,162.08,
-1.37,15.17,163.30,
-1.26,16.18,164.31,
-1.17,17.39,165.53,
-1.02,18.40,166.55,
-0.97,19.43,167.58,
-1.04,20.47,168.62,
-1.09,21.52,169.68,
-1.21,22.58,170.74,
-1.21,23.88,172.04,
-1.06,24.95,173.12,
-0.92,26.02,174.20,
-0.59,27.29,175.51,
-0.03,28.47,176.82,
0.49,29.44,177.91,
1.05,30.63,179.23,
1.39,31.67,180.33,
1.63,32.97,181.65,
1.62,34.28,182.96,
1.61,35.38,184.06,
1.54,36.48,185.16,
1.50,37.81,186.49,
1.38,38.92,187.60,
1.29,39.80,188.49,
1.12,41.12,189.82,
1.08,42.23,190.93,
1.20,43.55,192.26,
1.43,44.64,193.37,
1.77,45.69,194.47,
2.27,46.66,195.57,
2.87,47.85,196.90,
3.42,48.81,198.00,
4.02,49.99,199.33,
4.56,50.96,200.44,
5.30,52.07,201.77,
5.83,53.05,202.88,
6.38,54.26,204.22,
6.91,55.23,205.33,
7.53,56.41,206.66,
8.02,57.40,207.76,
8.45,58.41,208.86,
8.91,59.41,209.96,
9.48,60.35,211.06,
10.29,61.39,212.37,
11.23,62.29,213.68,
12.14,62.89,214.77,
13.30,63.49,216.08,
14.56,63.85,217.39,
15.63,64.16,218.49,
16.71,64.41,219.60,
17.99,64.77,220.93,
19.06,65.07,222.04,
20.32,65.45,223.37,
21.55,65.94,224.69,
22.60,66.32,225.80,
23.68,66.57,226.91,
25.00,66.73,228.24,
26.11,66.74,229.36,
27.22,66.67,230.47,
28.56,66.63,231.81,
29.67,66.61,232.92,
30.98,66.77,234.24,
32.24,67.15,235.55,
33.28,67.54,236.66,
34.32,67.91,237.77,
35.56,68.37,239.09,
36.56,68.85,240.19,
37.59,69.23,241.30,
38.88,69.55,242.62,
39.94,69.85,243.73,
41.03,70.07,244.83,
42.29,70.47,246.16,
43.49,71.04,247.48,
44.45,71.59,248.59,
45.62,72.19,249.91,
46.54,72.81,251.02,
47.40,73.50,252.12,
48.50,74.26,253.45,
49.41,74.91,254.57,
50.32,75.56,255.69,
51.41,76.35,257.04,
52.48,77.16,258.38,
53.31,77.90,259.49,
54.33,78.76,260.83,
55.13,79.54,261.95,
55.96,80.29,263.07,
56.85,81.29,264.40,
57.51,82.18,265.51,
58.19,83.07,266.62,
58.80,83.99,267.74,
59.59,85.07,269.07,
60.35,85.87,270.18,
61.40,86.66,271.50,
62.28,87.34,272.60,
63.19,87.96,273.70,
64.20,88.82,275.03,
64.99,89.84,276.33,
65.48,90.81,277.41,
66.00,91.76,278.49,
66.70,92.88,279.81,
67.18,93.86,280.90,
67.58,94.88,282.00,
68.13,96.07,283.31,
68.77,97.23,284.63,
69.20,98.24,285.73,
69.63,99.51,287.07,
70.06,100.53,288.18,
70.40,101.59,289.29,
70.71,102.88,290.62,
71.09,103.92,291.72,
71.63,105.13,293.05,
72.10,106.37,294.37,
72.55,107.38,295.48,
72.93,108.42,296.59,
73.45,109.64,297.92,
73.89,110.65,299.02,
74.56,111.78,300.33,
75.30,112.57,301.42,
76.35,113.33,302.71,
77.22,113.98,303.80,
78.14,114.91,305.11,
78.75,115.80,306.19,
79.34,116.73,307.28,
80.06,117.83,308.60,
80.66,118.76,309.70,
81.21,119.95,311.02,
81.48,121.23,312.32,
81.47,122.31,313.41,
81.25,123.37,314.49,
80.74,124.56,315.78,
80.14,125.45,316.86,
79.56,126.38,317.95,
79.11,127.38,319.05,
78.75,128.63,320.35,
78.37,129.67,321.46,
77.91,130.67,322.55,
77.50,131.70,323.67,
76.90,132.89,325.00,
76.28,134.08,326.33,
75.90,134.27,326.77,(null)
-0.00,0.35,153.94,
-0.00,0.72,154.31,
0.01,1.12,154.71,
0.09,1.58,155.17,
0.31,2.12,155.75,
0.61,2.61,156.33,
1.03,3.13,157.01,
1.71,3.76,157.93,
2.61,4.30,158.98,
3.54,4.68,159.97,
4.76,5.09,161.26,
5.80,5.36,162.34,
6.85,5.69,163.44,
7.91,5.97,164.54,
9.12,6.35,165.81,
10.14,6.60,166.86,
11.14,6.87,167.89,
12.32,7.22,169.13,
13.28,7.60,170.15,
14.25,7.94,171.18,
15.19,8.37,172.22,
16.24,9.02,173.45,
17.09,9.64,174.50,
17.98,10.20,175.56,
18.96,11.02,176.83,
19.67,11.82,177.90,
20.43,12.58,178.98,
21.43,13.43,180.29,
22.19,14.21,181.38,
22.88,15.06,182.47,
23.77,16.05,183.80,
24.39,16.96,184.91,
24.88,17.95,186.01,
25.34,19.18,187.33,
25.65,20.24,188.43,
26.16,21.46,189.75,
26.72,22.41,190.86,
27.26,23.39,191.97,
27.82,24.60,193.31,
28.39,25.56,194.42,
29.16,26.65,195.75,
29.69,27.62,196.86,
30.12,28.87,198.18,
30.52,30.14,199.52,
30.70,31.23,200.63,
30.72,32.33,201.72,
30.79,33.65,203.05,
30.96,34.74,204.15,
31.03,36.06,205.47,
30.96,37.38,206.79,
31.00,38.48,207.89,
31.17,39.56,208.98,
31.45,40.84,210.29,
31.61,41.93,211.39,
31.82,43.01,212.50,
32.03,44.32,213.82,
32.10,45.42,214.92,
32.28,46.51,216.03,
32.65,47.77,217.34,
33.04,48.80,218.44,
33.51,50.03,219.76,
34.03,51.01,220.87,
34.77,52.10,222.19,
35.59,53.16,223.52,
36.21,54.08,224.64,
36.83,55.01,225.75,
37.50,56.16,227.09,
38.09,57.10,228.20,
38.86,58.18,229.53,
39.62,59.28,230.86,
40.27,60.17,231.97,
41.11,61.20,233.29,
41.88,62.28,234.62,
42.62,63.10,235.72,
43.41,63.85,236.81,
44.32,64.82,238.14,
45.00,65.69,239.24,
45.72,66.52,240.34,
46.61,67.50,241.66,
47.42,68.24,242.77,
48.29,69.25,244.09,
48.93,70.14,245.19,
49.58,71.03,246.30,
50.13,71.98,247.39,
50.66,73.19,248.71,
50.98,74.24,249.81,
51.24,75.32,250.92,
51.54,76.60,252.24,
51.71,77.70,253.35,
51.99,78.98,254.66,
52.19,80.07,255.77,
52.58,81.34,257.10,
53.00,82.36,258.20,
53.35,83.41,259.30,
53.82,84.65,260.63,
54.34,85.62,261.73,
54.95,86.53,262.83,
55.81,87.52,264.14,
56.69,88.16,265.23,
57.66,88.65,266.31,
58.85,89.20,267.62,
59.88,89.54,268.71,
60.92,89.90,269.81,
62.19,90.24,271.13,
63.25,90.53,272.23,
64.34,90.71,273.33,
65.66,90.83,274.65,
66.75,91.01,275.76,
68.08,91.09,277.09,
69.17,90.99,278.19,
70.26,90.79,279.29,
71.52,90.41,280.61,
72.73,89.88,281.93,
73.70,89.37,283.03,
74.70,88.88,284.14,
75.87,88.26,285.47,
76.81,87.66,286.58,
77.96,86.98,287.92,
78.83,86.30,289.02,
79.71,85.32,290.34,
80.64,84.37,291.67,
81.47,83.65,292.77,
82.45,82.76,294.09,
83.29,82.04,295.20,
84.16,81.38,296.29,
85.24,80.59,297.63,
86.17,80.01,298.73,
87.09,79.38,299.84,
87.49,78.95,300.43,(null)
-0.00,0.35,117.61,
-0.01,0.65,117.91,
-0.05,1.03,118.29,
-0.02,1.48,118.75,
0.06,1.94,119.21,
0.29,2.70,120.00,
0.59,3.29,120.67,
0.94,4.13,121.57,
1.23,5.10,122.59,
1.61,5.97,123.54,
2.12,6.88,124.59,
2.71,7.77,125.65,
3.26,8.88,126.90,
3.63,9.82,127.90,
4.10,10.88,129.06,
4.50,11.76,130.02,
4.96,12.61,130.99,
5.38,13.69,132.15,
5.66,14.63,133.13,
6.10,15.75,134.33,
6.52,16.90,135.56,
7.03,18.03,136.80,
7.53,19.20,138.08,
8.04,20.39,139.36,
8.46,21.38,140.44,
8.89,22.39,141.54,
9.41,23.60,142.86,
9.83,24.64,143.98,
10.18,25.70,145.10,
10.67,26.97,146.45,
11.04,28.03,147.58,
11.34,29.34,148.92,
11.46,30.45,150.04,
11.56,32.03,151.62,
11.84,33.34,152.96,
12.29,34.35,154.07,
13.03,35.45,155.39,
13.70,36.33,156.51,
14.33,37.25,157.61,
15.21,38.25,158.94,
16.22,39.10,160.27,
17.01,39.87,161.37,
17.80,40.92,162.68,
18.28,41.89,163.77,
18.90,43.05,165.08,
19.70,44.08,166.38,
20.51,44.79,167.47,
21.47,45.69,168.78,
22.30,46.70,170.09,
22.88,47.62,171.17,
23.30,48.62,172.26,
23.83,49.81,173.57,
24.27,50.82,174.66,
24.64,51.84,175.75,
25.22,53.02,177.06,
25.87,53.89,178.15,
26.82,54.78,179.45,
27.58,55.57,180.55,
28.39,56.60,181.86,
29.23,57.62,183.18,
29.87,58.51,184.28,
30.55,59.38,185.38,
31.40,60.40,186.71,
32.31,61.35,188.03,
33.02,62.19,189.13,
33.97,63.11,190.45,
34.83,63.80,191.55,
35.79,64.70,192.87,
36.74,65.62,194.19,
37.42,66.48,195.28,
37.90,67.44,196.36,
38.22,68.48,197.44,
38.57,69.75,198.76,
38.72,70.83,199.86,
38.80,71.94,200.96,
38.90,73.26,202.29,
38.90,74.37,203.40,
38.89,75.48,204.51,
38.71,76.79,205.83,
38.38,77.84,206.93,
38.06,78.90,208.04,
37.77,79.96,209.14,
37.58,81.26,210.46,
37.49,82.57,211.77,
37.33,83.65,212.86,
37.20,84.96,214.18,
37.18,86.28,215.49,
37.03,87.36,216.58,
36.68,88.63,217.90,
36.49,89.72,219.00,
36.38,90.81,220.10,
36.18,92.12,221.43,
35.92,93.19,222.53,
35.71,94.28,223.64,
35.54,95.59,224.96,
35.39,96.68,226.06,
35.38,98.00,227.38,
35.45,99.09,228.47,
35.39,100.41,229.79,
35.13,101.69,231.10,
34.72,102.70,232.19,
34.28,103.70,233.29,
33.66,104.87,234.61,
33.19,105.86,235.70,
32.83,106.89,236.80,
32.58,108.18,238.11,
32.36,109.27,239.22,
32.21,110.35,240.32,
31.96,111.65,241.64,
31.67,112.71,242.74,
31.42,113.79,243.84,
31.05,115.06,245.17,
30.78,116.14,246.28,
30.62,117.25,247.40,
30.59,118.36,248.51,
30.62,119.69,249.84,
30.52,120.80,250.96,
30.30,122.11,252.28,
30.13,123.20,253.39,
29.85,124.50,254.72,
29.73,125.82,256.04,
29.80,126.91,257.14,
29.83,128.01,258.24,
29.69,129.32,259.55,
29.34,130.34,260.63,
28.71,131.47,261.93,
28.01,132.57,263.23,
27.35,133.44,264.32,
26.73,134.35,265.42,(null)
-0.00,0.30,136.69,
0.02,0.65,137.03,
0.07,1.03,137.42,
0.09,1.48,137.87,
0.14,2.04,138.43,
0.09,2.60,138.99,
0.01,3.24,139.64,
-0.04,4.11,140.51,
-0.24,5.08,141.50,
-0.57,5.93,142.41,
-0.93,7.10,143.64,
-1.18,8.33,144.89,
-1.44,9.36,145.96,
-1.69,10.58,147.20,
-2.08,11.73,148.41,
-2.54,12.61,149.41,
-2.99,13.50,150.40,
-3.58,14.53,151.59,
-4.07,15.40,152.59,
-4.73,16.41,153.79,
-5.35,17.47,155.02,
-5.79,18.40,156.05,
-6.33,19.29,157.10,
-7.13,20.26,158.35,
-7.95,20.94,159.41,
-8.97,21.72,160.70,
-10.06,22.43,162.00,
-11.11,23.23,163.31,
-12.17,24.02,164.64,
-13.23,24.81,165.96,
-14.28,25.63,167.30,
-15.07,26.42,168.41,
-15.80,27.26,169.53,
-16.79,28.17,170.87,
-17.68,28.86,172.00,
-18.54,29.59,173.13,
-19.46,30.57,174.47,
-20.13,31.48,175.60,
-20.73,32.42,176.72,
-21.49,33.53,178.06,
-22.13,34.44,179.17,
-23.00,35.45,180.51,
-23.83,36.49,181.83,
-24.58,37.29,182.94,
-25.44,38.30,184.26,
-26.21,39.38,185.59,
-26.87,40.27,186.69,
-27.55,41.14,187.80,
-28.48,42.08,189.12,
-29.31,42.80,190.22,
-30.10,43.56,191.32,
-31.04,44.50,192.64,
-31.69,45.37,193.74,
-32.30,46.54,195.04,
-32.62,47.34,195.91,
-32.90,48.39,197.00,
-33.15,49.68,198.31,
-33.46,50.73,199.41,
-33.99,51.93,200.72,
-34.53,52.88,201.82,
-35.19,53.76,202.92,
-36.13,54.69,204.23,
-36.92,55.47,205.35,
-37.94,56.33,206.68,
-38.72,57.12,207.79,
-39.40,57.99,208.90,
-40.10,58.85,210.01,
-40.70,59.78,211.11,
-41.29,60.96,212.43,
-41.70,61.99,213.54,
-42.27,63.19,214.86,
-42.82,64.14,215.97,
-43.29,65.15,217.07,
-43.67,66.42,218.40,
-43.86,67.51,219.51,
-43.88,68.60,220.60,
-43.84,69.71,221.71,
-43.82,70.81,222.81,
-43.63,72.12,224.13,
-43.35,73.41,225.45,
-43.13,74.49,226.56,
-42.90,75.57,227.66,
-42.47,76.81,228.98,
-41.98,77.81,230.08,
-41.44,78.78,231.19,
-40.84,79.96,232.52,
-40.26,80.91,233.63,
-39.61,82.07,234.96,
-38.96,82.96,236.07,
-38.25,83.81,237.17,
-37.43,84.85,238.50,
-36.66,85.63,239.60,
-35.77,86.29,240.70,
-34.68,87.03,242.02,
-33.69,87.90,243.34,
-32.92,88.70,244.45,
-32.12,89.46,245.56,
-31.24,90.13,246.66,Cone2
-0.00,0.35,95.06,
0.01,0.65,95.36,
0.05,1.03,95.74,
0.06,1.57,96.28,
0.12,2.05,96.76,
0.11,2.61,97.32,
0.02,3.24,97.96,
-0.07,4.12,98.84,
-0.24,4.92,99.66,
-0.47,5.79,100.57,
-0.78,6.98,101.80,
-1.13,7.98,102.85,
-1.46,9.20,104.11,
-1.73,10.18,105.13,
-2.02,11.12,106.12,
-2.49,12.19,107.28,
-3.10,13.17,108.44,
-3.75,13.87,109.40,
-4.54,14.75,110.58,
-5.43,15.53,111.75,
-6.30,16.00,112.74,Cone7
-0.00,0.30,16.91,
0.01,0.58,17.19,
0.05,0.95,17.56,
0.05,1.48,18.10,
0.05,1.95,18.57,
-0.02,2.62,19.24,
0.01,3.40,20.02,
0.14,4.13,20.76,
0.22,4.94,21.57,
0.24,6.02,22.66,
0.40,7.02,23.67,
0.74,8.24,24.93,
0.94,9.28,26.00,
1.05,10.56,27.28,
1.29,11.77,28.51,
1.66,12.69,29.50,
2.18,13.52,30.48,
2.74,14.56,31.67,
3.20,15.66,32.86,
3.68,16.53,33.85,
4.24,17.36,34.85,
4.86,18.41,36.07,
5.50,19.22,37.10,
6.41,20.08,38.35,
7.15,20.85,39.42,
7.94,21.58,40.50,
8.85,22.52,41.80,
9.49,23.39,42.89,
9.99,24.35,43.97,
10.48,25.33,45.07,
10.94,26.58,46.39,
11.23,27.64,47.50,
11.59,28.70,48.61,
11.97,29.98,49.95,
12.16,31.07,51.06,
12.27,32.40,52.39,
12.43,33.72,53.72,
12.48,34.84,54.84,
12.64,35.93,55.95,
12.96,37.22,57.27,
13.21,38.30,58.38,
13.58,39.35,59.49,
14.26,40.46,60.80,
14.99,41.27,61.89,
15.72,42.09,62.98,
16.61,43.07,64.31,
17.44,43.78,65.40,
18.31,44.44,66.49,
19.34,45.27,67.81,
20.27,45.84,68.91,
21.26,46.28,69.99,
22.46,46.81,71.31,
23.51,47.13,72.40,
24.59,47.34,73.50,
25.90,47.45,74.81,
26.99,47.40,75.90,
28.28,47.14,77.22,
29.38,46.96,78.34,
30.69,46.70,79.67,
31.76,46.40,80.78,
32.83,46.10,81.90,
34.07,45.59,83.23,
35.04,45.06,84.34,
36.12,44.30,85.66,
37.15,43.46,86.99,
38.09,42.86,88.10,
39.09,42.39,89.21,
40.30,41.83,90.54,
41.35,41.50,91.64,
42.43,41.35,92.73,
43.74,41.18,94.05,
44.84,41.15,95.15,
45.94,41.09,96.25,
47.27,41.10,97.59,
48.38,41.04,98.70,
49.50,41.04,99.81,
50.61,40.94,100.93,
51.69,40.72,102.04,
52.98,40.38,103.37,
54.07,40.17,104.47,
55.36,39.88,105.80,
56.45,39.78,106.90,
57.55,39.83,107.99,
58.86,39.92,109.31,
59.94,40.08,110.40,
61.03,40.20,111.50,
62.30,40.49,112.80,
63.31,40.90,113.89,
64.29,41.36,114.97,
65.50,41.84,116.28,
66.51,42.23,117.36,
67.78,42.55,118.67,
68.87,42.70,119.77,
70.18,42.73,121.08,
71.27,42.68,122.17,
72.36,42.74,123.26,
73.66,42.98,124.58,
74.73,43.26,125.69,
75.80,43.53,126.79,
77.06,43.92,128.11,
78.14,44.13,129.21,
79.24,44.20,130.31,
80.54,44.07,131.62,
81.65,44.03,132.73,
82.75,44.09,133.83,
84.07,44.13,135.15,
85.15,44.31,136.24,
86.42,44.66,137.56,
87.45,45.04,138.66,(null)
-0.00,0.35,98.21,
-0.00,0.65,98.51,
-0.00,1.04,98.89,
-0.00,1.50,99.36,
-0.01,1.98,99.84,
-0.10,2.66,100.52,
-0.12,3.17,101.04,
-0.22,4.04,101.91,
-0.34,5.03,102.91,
-0.57,5.92,103.83,
-0.89,6.90,104.86,
-1.13,8.12,106.10,
-1.20,9.12,107.10,
-1.17,10.08,108.06,
-1.09,11.20,109.19,
-1.16,12.13,110.12,
-1.41,13.22,111.24,
-1.62,14.34,112.38,
-1.78,15.30,113.35,
-1.87,16.29,114.34,
-2.13,17.47,115.56,
-2.47,18.44,116.57,
-2.90,19.43,117.66,
-3.38,20.78,119.09,
-3.67,22.02,120.37,
-3.86,23.34,121.70,
-4.09,24.99,123.36,
-4.11,26.37,124.75,
-3.85,27.93,126.32,
-3.60,29.17,127.59,
-3.36,30.62,129.06,
-3.08,31.76,130.24,
-2.90,32.88,131.37,
-2.79,34.17,132.66,
-2.69,35.20,133.70,
-2.60,36.40,134.90,
-2.62,37.36,135.87,
-2.58,38.53,137.03,
-2.46,39.70,138.20,
-2.43,40.89,139.39,
-2.33,41.89,140.40,
-2.27,42.90,141.41,
-2.15,44.14,142.66,
-2.18,45.18,143.70,
-2.29,46.44,144.97,
-2.30,47.52,146.04,
-2.31,48.61,147.13,
-2.25,49.69,148.22,
-2.23,51.01,149.54,
-2.13,52.11,150.64,
-2.05,53.44,151.98,
-1.78,54.74,153.30,
-1.38,55.77,154.41,
-1.01,56.82,155.52,
-0.65,58.10,156.85,
-0.23,59.13,157.97,
0.32,60.10,159.07,
0.98,61.27,160.42,
1.64,62.16,161.53,
2.48,63.19,162.86,
3.13,64.10,163.97,
3.79,64.99,165.09,
4.61,66.04,166.42,
5.51,67.02,167.75,
6.15,67.91,168.85,
6.68,68.87,169.95,
7.38,69.99,171.26,
8.03,70.87,172.36,
8.77,71.97,173.68,
9.25,72.95,174.78,
9.59,74.21,176.08,
9.88,75.26,177.17,
10.29,76.50,178.47,
10.54,77.56,179.57,
10.84,78.62,180.66,
11.35,79.82,181.97,
11.89,80.77,183.06,
12.74,81.75,184.36,
13.50,82.55,185.46,
14.46,83.43,186.77,
15.24,84.21,187.87,
16.12,85.18,189.18,
16.93,85.91,190.27,
17.81,86.58,191.37,
18.75,87.49,192.69,
19.43,88.35,193.78,
20.14,89.20,194.88,
21.01,90.18,196.20,
21.82,90.94,197.31,
22.74,91.90,198.64,
23.63,92.88,199.96,
24.26,93.78,201.06,
24.69,94.77,202.14,
24.94,96.04,203.43,
24.96,97.12,204.52,
24.91,98.43,205.83,
24.92,99.54,206.93,
24.86,100.86,208.25,
24.84,101.96,209.36,
24.90,103.06,210.46,
24.98,104.38,211.78,
25.18,105.47,212.89,
25.45,106.54,213.99,
25.72,107.83,215.31,
26.03,108.90,216.42,
26.24,109.99,217.53,
26.31,111.31,218.86,
26.24,112.42,219.96,
26.00,113.50,221.07,
25.77,114.82,222.41,
25.69,115.92,223.52,
25.52,117.02,224.63,
25.21,118.32,225.97,
24.96,119.41,227.08,
24.64,120.47,228.19,
24.31,121.76,229.53,
23.95,122.81,230.64,
23.68,123.90,231.75,
23.51,125.22,233.08,
23.34,126.31,234.19,
23.30,127.41,235.29,
23.44,128.71,236.60,
23.49,129.80,237.69,
23.39,130.89,238.78,
23.13,131.94,239.87,
22.86,133.22,241.17,
22.71,134.30,242.26,(null)
-0.00,0.30,135.91,
-0.01,0.58,136.19,
-0.08,0.94,136.56,
-0.26,1.45,137.09,
-0.38,1.91,137.57,
-0.59,2.42,138.13,
-1.00,3.08,138.90,
-1.38,3.71,139.64,
-2.00,4.48,140.63,
-2.69,5.08,141.54,
-3.47,5.75,142.57,
-4.53,6.47,143.85,
-5.46,7.01,144.92,
-6.34,7.58,145.97,
-7.29,8.36,147.20,
-7.97,9.09,148.20,
-8.57,10.10,149.38,
-8.92,11.02,150.35,
-9.09,11.49,150.86,Cone7
-0.00,0.30,14.41,
0.01,0.58,14.69,
0.08,0.94,15.06,
0.33,1.51,15.68,
0.57,1.93,16.17,
0.82,2.57,16.85,
0.98,3.21,17.51,
1.25,4.07,18.41,
1.50,4.88,19.26,
1.84,5.98,20.41,
2.26,7.20,21.70,
2.72,8.17,22.77,
3.32,9.26,24.02,
3.70,10.19,25.02,
3.95,11.33,26.19,
4.11,12.29,27.17,
4.33,13.25,28.15,
4.44,14.22,29.13,
4.42,15.20,30.10,
4.15,16.34,31.28,
3.76,17.27,32.29,
3.17,18.34,33.51,
2.51,19.14,34.55,
1.83,19.95,35.60,
1.06,20.70,36.67,
0.19,21.67,37.98,
-0.81,22.53,39.30,
-1.76,23.07,40.39,
-2.79,23.44,41.49,
-4.04,23.91,42.82,
-5.08,24.32,43.94,
-6.32,24.83,45.28,
-7.30,25.37,46.40,
-8.18,26.04,47.51,
-9.10,26.68,48.62,
-10.05,27.25,49.74,
-10.98,27.87,50.85,
-12.10,28.60,52.19,
-13.04,29.22,53.31,
-14.18,29.92,54.65,
-15.18,30.42,55.77,
-16.18,30.92,56.89,
-17.43,31.38,58.22,
-18.50,31.67,59.33,
-19.54,32.07,60.44,
-20.71,32.70,61.77,
-21.61,33.33,62.87,
-22.48,34.01,63.98,
-23.61,34.72,65.31,
-24.59,35.21,66.41,
-25.57,35.76,67.53,
-26.79,36.28,68.85,
-28.08,36.60,70.18,
-29.34,37.03,71.51,
-30.35,37.48,72.62,
-31.61,37.89,73.94,
-32.69,38.02,75.03,
-34.20,37.90,76.54,
-35.51,37.78,77.86,
-36.57,37.55,78.94,
-37.79,37.12,80.24,Cone3
-0.00,0.30,52.76,
0.01,0.58,53.04,
0.05,0.95,53.41,
0.08,1.39,53.86,
0.14,1.95,54.42,
0.12,2.50,54.97,
